campaignid,sample,family,genus,species,count,stage,scientific,caab_code
2020-06_south-west_stereo-BRUVs,16,Labridae,Pseudolabrus,biserialis,14,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,16,Monacanthidae,Meuschenia,flavolineata,2,AD,Monacanthidae Meuschenia flavolineata,37465035
2020-06_south-west_stereo-BRUVs,16,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,16,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2020-06_south-west_stereo-BRUVs,16,Pomacentridae,Chromis,klunzingeri,33,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,16,Pomacentridae,Chromis,westaustralis,1,AD,Pomacentridae Chromis westaustralis,37372055
2020-06_south-west_stereo-BRUVs,16,Scorpididae,Scorpis,aequipinnis,1,AD,Scorpididae Scorpis aequipinnis,37361004
2020-06_south-west_stereo-BRUVs,16,Scorpididae,Scorpis,georgiana,1,AD,Scorpididae Scorpis georgiana,37361015
2020-06_south-west_stereo-BRUVs,16,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-06_south-west_stereo-BRUVs,16,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,16,Sparidae,Chrysophrys,auratus,4,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,16,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-06_south-west_stereo-BRUVs,17,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2020-06_south-west_stereo-BRUVs,17,Carcharhinidae,Carcharhinus,limbatus,1,AD,Carcharhinidae Carcharhinus limbatus,37018039
2020-06_south-west_stereo-BRUVs,17,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,17,Gerreidae,Parequula,melbournensis,3,AD,Gerreidae Parequula melbournensis,37349001
2020-06_south-west_stereo-BRUVs,17,Labridae,Coris,auricularis,8,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,17,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,17,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2020-06_south-west_stereo-BRUVs,17,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-06_south-west_stereo-BRUVs,17,Labridae,Ophthalmolepis,lineolatus,9,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,17,Labridae,Pseudolabrus,biserialis,12,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,17,Monacanthidae,Meuschenia,flavolineata,1,AD,Monacanthidae Meuschenia flavolineata,37465035
2020-06_south-west_stereo-BRUVs,17,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2020-06_south-west_stereo-BRUVs,17,Microcanthidae,Neatypus,obliquus,1,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,17,Scorpididae,Scorpis,aequipinnis,1,AD,Scorpididae Scorpis aequipinnis,37361004
2020-06_south-west_stereo-BRUVs,17,Scorpididae,Scorpis,georgiana,1,AD,Scorpididae Scorpis georgiana,37361015
2020-06_south-west_stereo-BRUVs,17,Serranidae,Caesioperca,spp,1,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,17,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,17,Sparidae,Chrysophrys,auratus,9,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,17,Triakidae,Furgaleus,macki,1,AD,Triakidae Furgaleus macki,37017003
2020-06_south-west_stereo-BRUVs,17,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-06_south-west_stereo-BRUVs,17,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,18,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2020-06_south-west_stereo-BRUVs,18,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,18,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2020-06_south-west_stereo-BRUVs,18,Labridae,Coris,auricularis,9,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,18,Labridae,Coris,auricularis,2,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,18,Labridae,Ophthalmolepis,lineolatus,9,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,18,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,18,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,18,Plesiopidae,Trachinops,noarlungae,8,AD,Plesiopidae Trachinops noarlungae,37316017
2020-06_south-west_stereo-BRUVs,18,Pomacentridae,Chromis,klunzingeri,23,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,18,Microcanthidae,Neatypus,obliquus,23,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,18,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-06_south-west_stereo-BRUVs,18,Serranidae,Epinephelides,armatus,1,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,18,Triakidae,Furgaleus,macki,2,AD,Triakidae Furgaleus macki,37017003
2020-06_south-west_stereo-BRUVs,20,Cheilodactylidae,Nemadactylus,valenciennesi,2,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,20,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-06_south-west_stereo-BRUVs,20,Labridae,Coris,auricularis,20,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,20,Labridae,Pseudolabrus,biserialis,1,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,20,Microcanthidae,Neatypus,obliquus,58,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,20,Serranidae,Caesioperca,spp,1,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,20,Serranidae,Epinephelides,armatus,2,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,20,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,20,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,21,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,21,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-06_south-west_stereo-BRUVs,21,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-06_south-west_stereo-BRUVs,21,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2020-06_south-west_stereo-BRUVs,21,Labridae,Coris,auricularis,17,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,21,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,21,Labridae,Pseudolabrus,biserialis,2,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,21,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,21,Pomacentridae,Chromis,klunzingeri,1,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,21,Microcanthidae,Neatypus,obliquus,29,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,21,Serranidae,Caesioperca,spp,1,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,21,Serranidae,Epinephelides,armatus,2,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,21,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,22,Labridae,Austrolabrus,maculatus,2,AD,Labridae Austrolabrus maculatus,37384025
2020-06_south-west_stereo-BRUVs,22,Labridae,Coris,auricularis,15,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,22,Labridae,Ophthalmolepis,lineolatus,4,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,22,Labridae,Suezichthys,bifurcatus,3,AD,Labridae Suezichthys bifurcatus,37384160
2020-06_south-west_stereo-BRUVs,22,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2020-06_south-west_stereo-BRUVs,22,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-06_south-west_stereo-BRUVs,22,Pinguipedidae,Parapercis,ramsayi,1,AD,Pinguipedidae Parapercis ramsayi,37390002
2020-06_south-west_stereo-BRUVs,22,Pomacentridae,Chromis,klunzingeri,2,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,22,Microcanthidae,Neatypus,obliquus,10,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,22,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-06_south-west_stereo-BRUVs,22,Serranidae,Caesioperca,spp,8,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,22,Sparidae,Chrysophrys,auratus,2,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,22,Urolophidae,Urolophus,circularis,1,AD,Urolophidae Urolophus circularis,37038020
2020-06_south-west_stereo-BRUVs,23,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-06_south-west_stereo-BRUVs,23,Labridae,Austrolabrus,maculatus,2,AD,Labridae Austrolabrus maculatus,37384025
2020-06_south-west_stereo-BRUVs,23,Labridae,Coris,auricularis,6,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,23,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,23,Labridae,Pseudolabrus,biserialis,4,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,23,Monacanthidae,Acanthaluteres,brownii,1,AD,Monacanthidae Acanthaluteres brownii,37465001
2020-06_south-west_stereo-BRUVs,23,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,23,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2020-06_south-west_stereo-BRUVs,23,Pomacentridae,Chromis,klunzingeri,26,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,23,Microcanthidae,Neatypus,obliquus,31,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,23,Serranidae,Caesioperca,spp,5,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,23,Sparidae,Chrysophrys,auratus,2,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,24,Aplodactylidae,Aplodactylus,westralis,1,AD,Aplodactylidae Aplodactylus westralis,37376004
2020-06_south-west_stereo-BRUVs,24,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,24,Glaucosomatidae,Glaucosoma,hebraicum,1,AD,Glaucosomatidae Glaucosoma hebraicum,37320004
2020-06_south-west_stereo-BRUVs,24,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2020-06_south-west_stereo-BRUVs,24,Labridae,Coris,auricularis,9,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,24,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,24,Labridae,Pseudolabrus,biserialis,5,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,24,Monacanthidae,Meuschenia,flavolineata,2,AD,Monacanthidae Meuschenia flavolineata,37465035
2020-06_south-west_stereo-BRUVs,24,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,24,Mullidae,Upeneichthys,vlamingii,2,AD,Mullidae Upeneichthys vlamingii,37355029
2020-06_south-west_stereo-BRUVs,24,Pempherididae,Pempheris,klunzingeri,5,AD,Pempherididae Pempheris klunzingeri,37357003
2020-06_south-west_stereo-BRUVs,24,Plesiopidae,Trachinops,noarlungae,3,AD,Plesiopidae Trachinops noarlungae,37316017
2020-06_south-west_stereo-BRUVs,24,Pomacentridae,Chromis,klunzingeri,23,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,24,Pomacentridae,Chromis,westaustralis,2,AD,Pomacentridae Chromis westaustralis,37372055
2020-06_south-west_stereo-BRUVs,24,Microcanthidae,Neatypus,obliquus,32,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,24,Serranidae,Caesioperca,spp,3,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,24,Serranidae,Epinephelides,armatus,2,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,24,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,24,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-06_south-west_stereo-BRUVs,25,Carcharhinidae,Carcharhinus,limbatus,1,AD,Carcharhinidae Carcharhinus limbatus,37018039
2020-06_south-west_stereo-BRUVs,25,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2020-06_south-west_stereo-BRUVs,25,Labridae,Coris,auricularis,53,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,25,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,25,Labridae,Ophthalmolepis,lineolatus,1,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,25,Labridae,Pseudolabrus,biserialis,2,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,25,Pomacentridae,Chromis,klunzingeri,4,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,25,Microcanthidae,Neatypus,obliquus,18,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,25,Microcanthidae,Tilodon,sexfasciatus,1,AD,Microcanthidae Tilodon sexfasciatus,37361003
2020-06_south-west_stereo-BRUVs,25,Serranidae,Caesioperca,spp,22,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,25,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2020-06_south-west_stereo-BRUVs,26,Chaetodontidae,Chelmonops,curiosus,1,AD,Chaetodontidae Chelmonops curiosus,37365066
2020-06_south-west_stereo-BRUVs,26,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,26,Labridae,Bodianus,frenchii,1,AD,Labridae Bodianus frenchii,37384057
2020-06_south-west_stereo-BRUVs,26,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,26,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,26,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,26,Monacanthidae,Meuschenia,flavolineata,2,AD,Monacanthidae Meuschenia flavolineata,37465035
2020-06_south-west_stereo-BRUVs,26,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,26,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-06_south-west_stereo-BRUVs,26,Pomacentridae,Chromis,klunzingeri,15,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,26,Pomacentridae,Chromis,westaustralis,4,AD,Pomacentridae Chromis westaustralis,37372055
2020-06_south-west_stereo-BRUVs,26,Pomacentridae,Parma,bicolor,1,AD,Pomacentridae Parma bicolor,37372092
2020-06_south-west_stereo-BRUVs,26,Microcanthidae,Neatypus,obliquus,34,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,26,Serranidae,Caesioperca,spp,21,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,26,Serranidae,Epinephelides,armatus,2,AD,Serranidae Epinephelides armatus,37311100
2020-06_south-west_stereo-BRUVs,26,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,27,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,27,Labridae,Coris,auricularis,1,AD,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,27,Labridae,Coris,auricularis,61,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,27,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,27,Labridae,Pseudolabrus,biserialis,2,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,27,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-06_south-west_stereo-BRUVs,27,Pinguipedidae,Parapercis,ramsayi,1,AD,Pinguipedidae Parapercis ramsayi,37390002
2020-06_south-west_stereo-BRUVs,27,Microcanthidae,Neatypus,obliquus,16,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,27,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,28,Labridae,Coris,auricularis,4,AD,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,28,Labridae,Coris,auricularis,107,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,28,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,28,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2020-06_south-west_stereo-BRUVs,28,Labridae,Ophthalmolepis,lineolatus,4,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,28,Labridae,Pseudolabrus,biserialis,8,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,28,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,28,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2020-06_south-west_stereo-BRUVs,28,Labridae,Siphonognathus,caninis,1,AD,Labridae Siphonognathus caninis,37385011
2020-06_south-west_stereo-BRUVs,28,Pomacentridae,Chromis,klunzingeri,36,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,28,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-06_south-west_stereo-BRUVs,28,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,29,Carangidae,Pseudocaranx,spp,9,AD,Carangidae Pseudocaranx spp,37337924
2020-06_south-west_stereo-BRUVs,29,Carcharhinidae,Carcharhinus,brevipinna,1,AD,Carcharhinidae Carcharhinus brevipinna,37018023
2020-06_south-west_stereo-BRUVs,29,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2020-06_south-west_stereo-BRUVs,29,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-06_south-west_stereo-BRUVs,29,Labridae,Coris,auricularis,1,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,29,Labridae,Ophthalmolepis,lineolatus,3,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,29,Labridae,Pseudolabrus,biserialis,6,AD,Labridae Pseudolabrus biserialis,37384149
2020-06_south-west_stereo-BRUVs,29,Monacanthidae,Meuschenia,galii,1,AD,Monacanthidae Meuschenia galii,37465040
2020-06_south-west_stereo-BRUVs,29,Pomacentridae,Chromis,klunzingeri,10,AD,Pomacentridae Chromis klunzingeri,37372044
2020-06_south-west_stereo-BRUVs,29,Microcanthidae,Neatypus,obliquus,19,AD,Microcanthidae Neatypus obliquus,37361002
2020-06_south-west_stereo-BRUVs,29,Serranidae,Caesioperca,spp,7,AD,Serranidae Caesioperca spp,37311919
2020-06_south-west_stereo-BRUVs,29,Triakidae,Furgaleus,macki,1,AD,Triakidae Furgaleus macki,37017003
2020-06_south-west_stereo-BRUVs,29,Trygonorrhinidae,Trygonorrhina,dumerilii,2,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2020-06_south-west_stereo-BRUVs,29,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2020-06_south-west_stereo-BRUVs,30,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2020-06_south-west_stereo-BRUVs,30,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2020-06_south-west_stereo-BRUVs,30,Labridae,Coris,auricularis,1,F,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,30,Labridae,Coris,auricularis,2,M,Labridae Coris auricularis,37384088
2020-06_south-west_stereo-BRUVs,30,Labridae,Ophthalmolepis,lineolatus,5,F,Labridae Ophthalmolepis lineolatus,37384040
2020-06_south-west_stereo-BRUVs,30,Labridae,Ophthalmolepis,lineolatus,1,M,Labridae Ophthalmolepis lineolatus,37384040
